movie_id,Movie_name,tags
278316,Da Sweet Blood of Jesus,spikelee thriller comedy romance   lafayettehightower
1412,"Sex, Lies, and Videotape",stevensoderbergh drama annbishopmullany johnmullany grahamdalton sexual obsession sex sexuality camcorder spanner orgasm videoband longing safe sex interview voyeurism
176,Saw,jameswan horror mystery crime dr.lawrencegordon detectivedavidtapp alisongordon shotgun based on short film sadist pistol chained bludgeoning game of death
39939,Super Troopers,jaychandrasekhar comedy crime mystery thorny mac farva alcohol radio police chief highway cops broken lizard marijuana drug humor police corruption aftercreditsstinger duringcreditsstinger shenanigans
357834,The Algerian,giovannizelko ali lana suleyman
215924,The Amazing Catfish,claudiasainte-luce comedy drama martha claudia alejandra woman director
480,Monsoon Wedding,miranair comedy drama romance lalitverma pimmiverma parabatlalkanhaiyalal'p.k.'dubey child abuse adultery arranged marriage bollywood wedding woman director wedding arranger class system
14295,You Can Count on Me,kennethlonergan drama romance samanthaprescott terryprescott brianeverett independent film
11219,The Trouble with Harry,alfredhitchcock comedy mystery thriller capt.albertwiles sammarlowe jenniferrogers small town chase wife leave murder suspense female corpse
20770,But I'm a Cheerleader,jamiebabbit comedy megan jared peter coming out cheerleader homosexuality independent film lesbian lesbian interest woman director
176124,Home Run,davidboyd drama cory emma tyler baseball
500,Reservoir Dogs,quentintarantino crime thriller mr.white/larrydimmick mr.orange/freddynewandyke mr.blonde/vicvega traitor jewelry psychopath thief heist betrayal mystery escape gang plan gone wrong warehouse ensemble cast all male cast told in flashback heist gone wrong foreshadowing rendezvous iconic set in one room uneasy alliance rag tag group
60400,The Blue Bird,walterlang drama family fantasy mytyl mummytyl mr.luxury bird
429,"The Good, the Bad and the Ugly",sergioleone western tuco blondie sentenza/angeleyes bounty hunter refugee gold anti hero gallows hitman army outlaw shootout moral ambiguity spaghetti western
310569,The Second Mother,annamuylaert drama val fabinho jéssica brazilian brazil pool mother daughter relationship architecture class differences housekeeper woman director
98369,Blue Like Jazz,stevetaylor drama comedy donaldmiller penny lauryn book store
114065,Down & Out With The Dolls,comedy music
89750,"Pink Ribbons, Inc.",léapool documentary herself herself herself marketing breast cancer corporatism woman director
49951,Certifiably Jonathan,jamesdavidpasternak comedy  himself 
86331,Desire,laurentbouhnik drama romance cécile alice matt france female nudity sex sexuality love sexual fantasy romance unfaithfulness unsimulated sex prostitution female homosexuality couple desire lesbian sex explicit sex economic crisis sexual disorder erotic movie
355629,The Blade of Don Juan,tomsanchez drama comedy walteralfaro marioalfaro grandma peru
16433,Grand Theft Parsons,davidcaffrey crime comedy drama adventure philkaufman barbara gramparsons 1970s rock star chase musician independent film
15544,Extreme Movie,adamjayepstein andrewjacobson comedy malevoice(voice) mike newtabitha
43884,The Charge of the Light Brigade,michaelcurtiz action adventure drama war majorgeoffreyvickers elsacampbell(asoliviadehavilland) captainperryvickers ambush british army fort invasion attack heroism massacre india cavalry tragic death epic battle crimea fiancée brothers brothers love same woman the light brigade horses british lancers society ball
107315,Below Zero,justinthomasostensen thriller horror jack/frank gunnar penny/paige screenwriter
137955,Crowsnest,
13064,Airborne,robbowman action adventure comedy mitchellgoosen wiley nikki sport rollerblade
59917,Cotton Comes to Harlem,ossiedavis action adventure gravediggerjones coffinedjohnson rev.dekeo'malley blaxploitation
157422,The Wicked Within,jayalaimo horror bethany luke michael
310933,Bleeding Hearts,dylanbank horror sheriffwilson santaclaus god
7553,Waiting...,robmckittrick comedy monty serena dean decision waiter hostess trainee gross out employer employee relationship speaking german glass pipe screaming
12877,Dead Man's Shoes,shanemeadows drama thriller crime richard sonny anthony rage and hate brother revenge punishment home movie footage
39895,From a Whisper to a Scream,jeffburr comedy horror julianwhite stanleyburnside jessehardwick civil war narration voodoo necrophilia anthology librarian freak show
102840,Sex With Strangers,documentary
55616,Dracula: Pages from a Virgin's Diary,guymaddin horror dracula(aszhangwei-qiang) lucywesternra dr.vanhelsing dracula independent film
29697,Faith Like Potatoes,regardtvandenbergh drama angusbuchan jillbuchan simeon christian film food
50037,Beyond the Black Rainbow,panoscosmatos fantasy sciencefiction horror barrynyle mercurioarboria rosemarynyle commune suspense mad doctor captive drugged aftercreditsstinger
94329,The Raid,garethevans action thriller crime rama jaka andi crime boss tenement high rise monitor tower block jakarta indonesia swat swat team
53502,The Dead Undead,matthewr.anderson edwardconna horror sciencefiction action jack curtis viper vampire zombie vanity project mad cow disease
202604,The Vatican Exorcisms,joemarino horror documentary mystery himself exorcism
289,Casablanca,michaelcurtiz drama romance rickblaine ilsalund victorlaszlo love triangle corruption spy resistance casablanca emigration visa patriotism nationalism concentration camp nazis war melodrama film noir
27374,Lake Mungo,joelanderson horror thriller alicepalmer junepalmer russellpalmer supernatural drama
26815,Rocket Singh: Salesman of the Year,shimitamin drama comedy romance harpreetsinghbedi chiptagunda koenashaikh ambition bollywood business india struggling career
811,Silent Running,douglastrumbull adventure drama sciencefiction freemanlowell johnkeenan martybarker space marine sunlight plants space travel saturn biotope greenhouse dystopia space food robot space station
1366,Rocky,"johng.avildsen drama rockybalboa adrianna""adrian""pennino paulie underdog philadelphia transporter italo-american fight love of one's life publicity boxer independence boxing match training lovers surprise world champion amateur victory"
244776,The Sleepwalker,monalerche drama andrew ira christine woman director young couple secluded family estate
5769,Tom Jones,tonyrichardson adventure comedy history romance tomjones sophiewestern squirewestern from rags to riches tutor squire
277685,Unfriended,"levangabriadze horror thriller blairelilly mitchroussel jessica""jess""felton computer bullying revenge internet teenager violence internet chat humiliation death extramarital affair vengeful ghost computer screen ghost one night found footage skype facebook blender"
103,Taxi Driver,martinscorsese crime drama travisbickle betsy 'sport'matthew vietnam veteran taxi obsession drug dealer night shift vigilante alienation misanthrope shot to death illegal prostitution loner
11298,The Howling,joedante drama horror dr.georgewaggner chris r.william'bill'neill insane asylum werewolf newswoman
646,Dr. No,terenceyoung adventure action thriller jamesbond honeyryder dr.no london england england assassination spy casino exotic island card game space marine intelligence jamaica secret base secret mission baccarat secret organization secret intelligence service nuclear radiation villain secret agent atomic reactor
93856,Chernobyl Diaries,bradleyparker horror thriller chris paul natalie radiation ukraine nuclear radiation tourist nuclear power plant stranded deserted town pripyat
9003,Hellraiser,clivebarker horror larrycotton juliacotton kirstycotton underworld seduction supernatural pinhead revenge undead demon puzzle box attic cenobites body horror
347126,God's Not Dead 2,haroldcronk drama brookethawley gracewesley tomendler christian
10092,Cry_Wolf,jeffwadlow horror thriller owenmatthews dodger tom murder serial killer student rumor
10643,Godzilla 2000,takaookawara adventure horror action sciencefiction yujishinoda yukiichinose ioshinoda japan monster flying saucer godzilla city kaiju
46705,Blue Valentine,derekcianfrance drama romance deanpereira cindyheller-pereira bobby dancing nurse depression classroom bridge marriage truck love dysfunctional family children
546,Transamerica,duncantucker drama bree toby margaret individual gay new york usa missionary father son relationship sexual identity transsexuality runaway sexual abuse waitress parents kids relationship drug addiction cocaine women's sexual identity hustler new identity motel therapist porn actor road trip independent film los angeles transgender stolen cars hitchhike
76487,The Devil Inside,williambrentbell thriller horror isabellarossi ben david rome exorcism death demonic possession found footage
5722,Beyond the Valley of the Dolls,russmeyer comedy drama thriller kellymcnamara caseyanderson petronelladanforth pop pop star musical
39833,Love Me Tender,robertd.webb drama action western music romance vancereno cathyreno clintreno civil war
1781,An Inconvenient Truth,davisguggenheim documentary himself (voice) himself(archivefootage) climate change greenhouse effect climate earth global warming politics truth crisis nature environment science audience
18712,Sands of Iwo Jima,allandwan action drama history war sgtjohnmstryker pfcpeterconway allisonbromley sergeant iwo jima
7944,Shine a Light,martinscorsese documentary music himself himself himself new york film director legend song public rolling stones rock guest music video music concert theatre milieu performance
